id	variable	value	cluster	label
1165	296	12	16.79	1	E 51 St & Lexington Ave
1166	296	7	15.14	1	E 51 St & Lexington Ave
1167	296	23	15.32	1	E 51 St & Lexington Ave
1168	296	4	15.03	1	E 51 St & Lexington Ave
1169	296	22	15.13	1	E 51 St & Lexington Ave
1170	296	14	15.92	1	E 51 St & Lexington Ave
1171	296	10	22.88	1	E 51 St & Lexington Ave
1172	296	11	20.59	1	E 51 St & Lexington Ave
1173	296	5	14.49	1	E 51 St & Lexington Ave
1174	296	8	18.78	1	E 51 St & Lexington Ave
1175	296	1	15.25	1	E 51 St & Lexington Ave
1176	296	0	15.33	1	E 51 St & Lexington Ave
1177	314	22	41.89	1	E 23 St & 1 Ave
1178	314	10	26.36	1	E 23 St & 1 Ave
1179	314	23	42.68	1	E 23 St & 1 Ave
1180	314	1	47.85	1	E 23 St & 1 Ave
1181	314	18	26.71	1	E 23 St & 1 Ave
1182	314	15	26.5	1	E 23 St & 1 Ave
1183	314	14	26.94	1	E 23 St & 1 Ave
1184	314	2	47.54	1	E 23 St & 1 Ave
1185	314	11	27.12	1	E 23 St & 1 Ave
1186	314	6	26.72	1	E 23 St & 1 Ave
1187	314	5	30.94	1	E 23 St & 1 Ave
1188	314	7	28.54	1	E 23 St & 1 Ave
1189	314	20	36.91	1	E 23 St & 1 Ave
1190	314	12	26.61	1	E 23 St & 1 Ave
1191	314	8	29.04	1	E 23 St & 1 Ave
1192	314	19	34.39	1	E 23 St & 1 Ave
1193	314	9	25.93	1	E 23 St & 1 Ave
1194	314	3	47.93	1	E 23 St & 1 Ave
1195	314	4	45.75	1	E 23 St & 1 Ave
1196	314	13	26.69	1	E 23 St & 1 Ave
1197	314	0	45.11	1	E 23 St & 1 Ave
1198	314	17	26.18	1	E 23 St & 1 Ave
1199	314	21	37.94	1	E 23 St & 1 Ave
1200	314	16	26.69	1	E 23 St & 1 Ave
1201	319	19	39.54	1	1 Ave & 18 St
1202	319	22	45.61	1	1 Ave & 18 St
1203	319	10	15.03	1	1 Ave & 18 St
1204	319	1	48.62	1	1 Ave & 18 St
1205	319	23	48.76	1	1 Ave & 18 St
1206	319	11	15.14	1	1 Ave & 18 St
1207	319	14	15.05	1	1 Ave & 18 St
1208	319	8	15.72	1	1 Ave & 18 St
1209	319	18	18.87	1	1 Ave & 18 St
1210	319	2	48.74	1	1 Ave & 18 St
1211	319	15	15.05	1	1 Ave & 18 St
1212	319	6	18.32	1	1 Ave & 18 St
1213	319	5	26.47	1	1 Ave & 18 St
1214	319	7	15.69	1	1 Ave & 18 St
1215	319	3	49.46	1	1 Ave & 18 St
1216	319	12	15.05	1	1 Ave & 18 St
1217	319	13	15.03	1	1 Ave & 18 St
1218	319	9	15.58	1	1 Ave & 18 St
1219	319	20	39.65	1	1 Ave & 18 St
1220	319	17	14.9	1	1 Ave & 18 St
1221	319	4	44.23	1	1 Ave & 18 St
1222	319	21	39.8	1	1 Ave & 18 St
1223	319	0	44.56	1	1 Ave & 18 St
1224	319	16	15.03	1	1 Ave & 18 St
1225	330	10	0	1	E Broadway & Grand St
1226	330	21	40.79	1	E Broadway & Grand St
1227	330	9	0	1	E Broadway & Grand St
1228	330	6	5.02	1	E Broadway & Grand St
1229	330	13	0	1	E Broadway & Grand St
1230	330	23	47.41	1	E Broadway & Grand St
1231	330	2	45.68	1	E Broadway & Grand St
1232	330	17	0.55	1	E Broadway & Grand St
1233	330	7	0.33	1	E Broadway & Grand St
1234	330	1	43.09	1	E Broadway & Grand St
1235	330	5	19.83	1	E Broadway & Grand St
1236	330	19	24.45	1	E Broadway & Grand St
1237	330	12	0	1	E Broadway & Grand St
1238	330	14	0	1	E Broadway & Grand St
1239	330	3	48.15	1	E Broadway & Grand St
1240	330	22	44.85	1	E Broadway & Grand St
1241	330	0	48.33	1	E Broadway & Grand St
1242	330	18	6.39	1	E Broadway & Grand St
1243	330	4	37.69	1	E Broadway & Grand St
1244	330	8	0	1	E Broadway & Grand St
1245	330	11	0	1	E Broadway & Grand St
1246	330	15	0	1	E Broadway & Grand St
1247	330	20	31.33	1	E Broadway & Grand St
1248	330	16	0	1	E Broadway & Grand St
