id	variable	value	cluster	label
1179	93	7	0.54	2	Broadway & Battery Pl
1180	93	9	0	2	Broadway & Battery Pl
1181	93	10	0.33	2	Broadway & Battery Pl
1182	93	18	0.66	2	Broadway & Battery Pl
1183	93	17	0.33	2	Broadway & Battery Pl
1184	93	12	0.33	2	Broadway & Battery Pl
1185	93	13	0.22	2	Broadway & Battery Pl
1186	93	2	0	2	Broadway & Battery Pl
1187	93	19	1.21	2	Broadway & Battery Pl
1188	93	15	0.22	2	Broadway & Battery Pl
1189	93	16	0	2	Broadway & Battery Pl
1190	93	14	0.11	2	Broadway & Battery Pl
1191	93	22	0	2	Broadway & Battery Pl
1192	93	20	0.55	2	Broadway & Battery Pl
1193	93	3	0	2	Broadway & Battery Pl
1194	93	6	0	2	Broadway & Battery Pl
1195	93	1	0	2	Broadway & Battery Pl
1196	93	8	0	2	Broadway & Battery Pl
1197	93	0	0.33	2	Broadway & Battery Pl
1198	93	23	0	2	Broadway & Battery Pl
1199	93	4	0	2	Broadway & Battery Pl
1200	93	5	0	2	Broadway & Battery Pl
1201	94	14	2.4	2	E 58 St and 3 Ave
1202	94	21	0.44	2	E 58 St and 3 Ave
1203	94	13	4.14	2	E 58 St and 3 Ave
1204	94	10	19.28	2	E 58 St and 3 Ave
1205	94	2	0	2	E 58 St and 3 Ave
1206	94	18	0	2	E 58 St and 3 Ave
1207	94	3	0	2	E 58 St and 3 Ave
1208	94	23	0	2	E 58 St and 3 Ave
1209	94	22	0	2	E 58 St and 3 Ave
1210	94	17	0.11	2	E 58 St and 3 Ave
1211	94	20	0.44	2	E 58 St and 3 Ave
1212	94	16	0.65	2	E 58 St and 3 Ave
1213	94	6	1.09	2	E 58 St and 3 Ave
1214	94	15	2.4	2	E 58 St and 3 Ave
1215	94	7	3.05	2	E 58 St and 3 Ave
1216	94	9	15.25	2	E 58 St and 3 Ave
1217	94	4	0	2	E 58 St and 3 Ave
1218	94	1	0	2	E 58 St and 3 Ave
1219	94	5	0	2	E 58 St and 3 Ave
1220	94	0	0	2	E 58 St and 3 Ave
1221	94	11	12.53	2	E 58 St and 3 Ave
1222	94	19	0	2	E 58 St and 3 Ave
1223	94	12	7.31	2	E 58 St and 3 Ave
1224	94	8	8.95	2	E 58 St and 3 Ave
1225	95	22	3.51	2	Cliff St & Fulton St
1226	95	3	2.07	2	Cliff St & Fulton St
1227	95	10	12.09	2	Cliff St & Fulton St
1228	95	14	7.09	2	Cliff St & Fulton St
1229	95	23	5.29	2	Cliff St & Fulton St
1230	95	15	5.56	2	Cliff St & Fulton St
1231	95	2	1.97	2	Cliff St & Fulton St
1232	95	7	1.53	2	Cliff St & Fulton St
1233	95	1	3.2	2	Cliff St & Fulton St
1234	95	11	14.38	2	Cliff St & Fulton St
1235	95	18	0.11	2	Cliff St & Fulton St
1236	95	6	1.2	2	Cliff St & Fulton St
1237	95	19	0.33	2	Cliff St & Fulton St
1238	95	5	1.31	2	Cliff St & Fulton St
1239	95	20	1.2	2	Cliff St & Fulton St
1240	95	17	0.66	2	Cliff St & Fulton St
1241	95	8	4.04	2	Cliff St & Fulton St
1242	95	16	2.94	2	Cliff St & Fulton St
1243	95	21	2.96	2	Cliff St & Fulton St
1244	95	4	1.74	2	Cliff St & Fulton St
1245	95	13	10.89	2	Cliff St & Fulton St
1246	95	9	6.75	2	Cliff St & Fulton St
1247	95	0	3.44	2	Cliff St & Fulton St
1248	95	12	12.32	2	Cliff St & Fulton St
1249	96	15	0	2	Canal St & Rutgers St
1250	96	2	13.66	2	Canal St & Rutgers St
1251	96	3	13.83	2	Canal St & Rutgers St
1252	96	19	7.68	2	Canal St & Rutgers St
1253	96	10	0	2	Canal St & Rutgers St
1254	96	18	2.76	2	Canal St & Rutgers St
1255	96	14	0	2	Canal St & Rutgers St
1256	96	6	6.98	2	Canal St & Rutgers St
1257	96	11	0	2	Canal St & Rutgers St
1258	96	22	17.11	2	Canal St & Rutgers St
1259	96	23	16.33	2	Canal St & Rutgers St
1260	96	7	1.74	2	Canal St & Rutgers St
1261	96	20	12.27	2	Canal St & Rutgers St
1262	96	21	14.91	2	Canal St & Rutgers St
1263	96	4	15.9	2	Canal St & Rutgers St
1264	96	17	0.11	2	Canal St & Rutgers St
1265	96	16	0.11	2	Canal St & Rutgers St
1266	96	5	14.71	2	Canal St & Rutgers St
1267	96	9	0.11	2	Canal St & Rutgers St
1268	96	12	0	2	Canal St & Rutgers St
1269	96	1	23.76	2	Canal St & Rutgers St
1270	96	0	14.67	2	Canal St & Rutgers St
1271	96	8	0.44	2	Canal St & Rutgers St
1272	96	13	0.22	2	Canal St & Rutgers St
1273	97	10	0.22	2	St James Pl & Oliver St
1274	97	3	7.84	2	St James Pl & Oliver St
1275	97	22	5.48	2	St James Pl & Oliver St
1276	97	23	9.01	2	St James Pl & Oliver St
1277	97	14	0.98	2	St James Pl & Oliver St
1278	97	6	4.03	2	St James Pl & Oliver St
1279	97	20	4.71	2	St James Pl & Oliver St
1280	97	15	2.4	2	St James Pl & Oliver St
1281	97	2	8.42	2	St James Pl & Oliver St
1282	97	7	2.83	2	St James Pl & Oliver St
1283	97	18	2.76	2	St James Pl & Oliver St
1284	97	9	0.22	2	St James Pl & Oliver St
1285	97	19	2.19	2	St James Pl & Oliver St
1286	97	8	0.11	2	St James Pl & Oliver St
1287	97	5	6.54	2	St James Pl & Oliver St
1288	97	0	9.56	2	St James Pl & Oliver St
1289	97	4	7.95	2	St James Pl & Oliver St
1290	97	21	2.41	2	St James Pl & Oliver St
1291	97	16	0.76	2	St James Pl & Oliver St
1292	97	17	0.88	2	St James Pl & Oliver St
1293	97	11	1.42	2	St James Pl & Oliver St
1294	97	12	2.4	2	St James Pl & Oliver St
1295	97	1	11.05	2	St James Pl & Oliver St
1296	97	13	1.09	2	St James Pl & Oliver St
1297	98	10	22.98	2	Murray St & West St
1298	98	14	6.54	2	Murray St & West St
1299	98	15	5.02	2	Murray St & West St
1300	98	7	7.3	2	Murray St & West St
1301	98	6	3.38	2	Murray St & West St
1302	98	22	2.63	2	Murray St & West St
1303	98	23	3.6	2	Murray St & West St
1304	98	2	1.53	2	Murray St & West St
1305	98	16	2.94	2	Murray St & West St
1306	98	3	1.31	2	Murray St & West St
1307	98	11	21.24	2	Murray St & West St
1308	98	19	0.22	2	Murray St & West St
1309	98	17	0.77	2	Murray St & West St
1310	98	18	0.33	2	Murray St & West St
1311	98	20	3.83	2	Murray St & West St
1312	98	4	1.31	2	Murray St & West St
1313	98	12	11.78	2	Murray St & West St
1314	98	0	2.44	2	Murray St & West St
1315	98	5	1.31	2	Murray St & West St
1316	98	21	3.4	2	Murray St & West St
1317	98	8	11.9	2	Murray St & West St
1318	98	1	2.21	2	Murray St & West St
1319	98	9	25.93	2	Murray St & West St
1320	98	13	13.73	2	Murray St & West St
1321	100	14	0	2	Norfolk St & Broome St
1322	100	10	0.65	2	Norfolk St & Broome St
1323	100	2	12.13	2	Norfolk St & Broome St
1324	100	3	12.53	2	Norfolk St & Broome St
1325	100	15	0.22	2	Norfolk St & Broome St
1326	100	23	11.49	2	Norfolk St & Broome St
1327	100	12	0.65	2	Norfolk St & Broome St
1328	100	6	11.56	2	Norfolk St & Broome St
1329	100	20	2.52	2	Norfolk St & Broome St
1330	100	4	12.31	2	Norfolk St & Broome St
1331	100	19	1.43	2	Norfolk St & Broome St
1332	100	7	4.47	2	Norfolk St & Broome St
1333	100	18	0.22	2	Norfolk St & Broome St
1334	100	11	0.65	2	Norfolk St & Broome St
1335	100	8	1.97	2	Norfolk St & Broome St
1336	100	13	0.22	2	Norfolk St & Broome St
1337	100	5	11.98	2	Norfolk St & Broome St
1338	100	22	10.31	2	Norfolk St & Broome St
1339	100	21	4.28	2	Norfolk St & Broome St
1340	100	16	0	2	Norfolk St & Broome St
1341	100	9	0.22	2	Norfolk St & Broome St
1342	100	17	0	2	Norfolk St & Broome St
1343	100	0	11.78	2	Norfolk St & Broome St
1344	100	1	14.14	2	Norfolk St & Broome St
1345	104	7	0	2	South St & Gouverneur Ln
1346	104	3	0	2	South St & Gouverneur Ln
1347	104	15	15.92	2	South St & Gouverneur Ln
1348	104	2	0	2	South St & Gouverneur Ln
1349	104	6	0	2	South St & Gouverneur Ln
1350	104	18	0.77	2	South St & Gouverneur Ln
1351	104	14	16.47	2	South St & Gouverneur Ln
1352	104	23	0	2	South St & Gouverneur Ln
1353	104	16	10.78	2	South St & Gouverneur Ln
1354	104	17	1.86	2	South St & Gouverneur Ln
1355	104	21	0	2	South St & Gouverneur Ln
1356	104	8	0.66	2	South St & Gouverneur Ln
1357	104	4	0	2	South St & Gouverneur Ln
1358	104	0	0.22	2	South St & Gouverneur Ln
1359	104	20	0.55	2	South St & Gouverneur Ln
1360	104	11	22.88	2	South St & Gouverneur Ln
1361	104	19	0.66	2	South St & Gouverneur Ln
1362	104	1	0.22	2	South St & Gouverneur Ln
1363	104	5	0	2	South St & Gouverneur Ln
1364	104	22	0	2	South St & Gouverneur Ln
1365	104	10	28.65	2	South St & Gouverneur Ln
1366	104	12	18.54	2	South St & Gouverneur Ln
1367	104	9	15.8	2	South St & Gouverneur Ln
1368	104	13	16.01	2	South St & Gouverneur Ln
1369	105	7	0	2	Fulton St & William St
1370	105	3	0	2	Fulton St & William St
1371	105	12	3.71	2	Fulton St & William St
1372	105	1	0	2	Fulton St & William St
1373	105	8	0.11	2	Fulton St & William St
1374	105	11	5.12	2	Fulton St & William St
1375	105	23	0	2	Fulton St & William St
1376	105	16	0.76	2	Fulton St & William St
1377	105	18	0	2	Fulton St & William St
1378	105	22	0	2	Fulton St & William St
1379	105	10	3.38	2	Fulton St & William St
1380	105	15	3.71	2	Fulton St & William St
1381	105	9	1.96	2	Fulton St & William St
1382	105	5	0	2	Fulton St & William St
1383	105	17	0.11	2	Fulton St & William St
1384	105	19	0	2	Fulton St & William St
1385	105	0	0	2	Fulton St & William St
1386	105	20	0	2	Fulton St & William St
1387	105	21	0	2	Fulton St & William St
1388	105	6	0	2	Fulton St & William St
1389	105	4	0	2	Fulton St & William St
1390	105	14	3.6	2	Fulton St & William St
1391	105	13	2.83	2	Fulton St & William St
1392	105	2	0	2	Fulton St & William St
1393	108	13	5.34	2	Park Pl & Church St
1394	108	9	6.1	2	Park Pl & Church St
1395	108	21	0	2	Park Pl & Church St
1396	108	1	1.33	2	Park Pl & Church St
1397	108	10	8.28	2	Park Pl & Church St
1398	108	8	1.42	2	Park Pl & Church St
1399	108	6	0.98	2	Park Pl & Church St
1400	108	17	0.11	2	Park Pl & Church St
1401	108	2	1.31	2	Park Pl & Church St
1402	108	11	5.23	2	Park Pl & Church St
1403	108	5	1.31	2	Park Pl & Church St
1404	108	0	0.67	2	Park Pl & Church St
1405	108	4	1.31	2	Park Pl & Church St
1406	108	18	0.11	2	Park Pl & Church St
1407	108	12	5.23	2	Park Pl & Church St
1408	108	23	0.9	2	Park Pl & Church St
1409	108	22	0.77	2	Park Pl & Church St
1410	108	20	0	2	Park Pl & Church St
1411	108	3	1.31	2	Park Pl & Church St
1412	108	7	0.87	2	Park Pl & Church St
1413	108	16	1.53	2	Park Pl & Church St
1414	108	19	0	2	Park Pl & Church St
1415	108	14	4.36	2	Park Pl & Church St
1416	108	15	2.84	2	Park Pl & Church St
1417	109	1	0	2	Church St & Leonard St
1418	109	2	0	2	Church St & Leonard St
1419	109	10	8.71	2	Church St & Leonard St
1420	109	18	0.33	2	Church St & Leonard St
1421	109	21	0	2	Church St & Leonard St
1422	109	17	1.64	2	Church St & Leonard St
1423	109	4	0	2	Church St & Leonard St
1424	109	9	3.92	2	Church St & Leonard St
1425	109	13	4.68	2	Church St & Leonard St
1426	109	5	0	2	Church St & Leonard St
1427	109	16	1.2	2	Church St & Leonard St
1428	109	6	0	2	Church St & Leonard St
1429	109	3	0	2	Church St & Leonard St
1430	109	22	0	2	Church St & Leonard St
1431	109	23	0	2	Church St & Leonard St
1432	109	20	0	2	Church St & Leonard St
1433	109	14	3.05	2	Church St & Leonard St
1434	109	7	0	2	Church St & Leonard St
1435	109	12	6.32	2	Church St & Leonard St
1436	109	19	0.22	2	Church St & Leonard St
1437	109	11	7.52	2	Church St & Leonard St
1438	109	15	1.53	2	Church St & Leonard St
1439	109	8	0	2	Church St & Leonard St
1440	109	0	0	2	Church St & Leonard St
1441	114	1	3.43	2	E 19 St & 3 Ave
1442	114	21	3.62	2	E 19 St & 3 Ave
1443	114	22	4.5	2	E 19 St & 3 Ave
1444	114	6	2.51	2	E 19 St & 3 Ave
1445	114	17	0	2	E 19 St & 3 Ave
1446	114	9	0	2	E 19 St & 3 Ave
1447	114	18	0.88	2	E 19 St & 3 Ave
1448	114	3	5.12	2	E 19 St & 3 Ave
1449	114	13	0	2	E 19 St & 3 Ave
1450	114	19	3.29	2	E 19 St & 3 Ave
1451	114	5	4.36	2	E 19 St & 3 Ave
1452	114	15	0	2	E 19 St & 3 Ave
1453	114	23	3.27	2	E 19 St & 3 Ave
1454	114	14	0	2	E 19 St & 3 Ave
1455	114	2	5.03	2	E 19 St & 3 Ave
1456	114	0	2.44	2	E 19 St & 3 Ave
1457	114	7	0	2	E 19 St & 3 Ave
1458	114	16	0	2	E 19 St & 3 Ave
1459	114	4	5.01	2	E 19 St & 3 Ave
1460	114	10	0	2	E 19 St & 3 Ave
1461	114	11	0	2	E 19 St & 3 Ave
1462	114	12	0	2	E 19 St & 3 Ave
1463	114	20	3.83	2	E 19 St & 3 Ave
1464	114	8	0	2	E 19 St & 3 Ave
1465	116	18	0	2	Vesey Pl & River Terrace
1466	116	17	0.55	2	Vesey Pl & River Terrace
1467	116	9	14.16	2	Vesey Pl & River Terrace
1468	116	5	1.96	2	Vesey Pl & River Terrace
1469	116	1	2.76	2	Vesey Pl & River Terrace
1470	116	21	2.08	2	Vesey Pl & River Terrace
1471	116	2	2.62	2	Vesey Pl & River Terrace
1472	116	10	12.2	2	Vesey Pl & River Terrace
1473	116	3	2.61	2	Vesey Pl & River Terrace
1474	116	22	1.86	2	Vesey Pl & River Terrace
1475	116	14	3.71	2	Vesey Pl & River Terrace
1476	116	4	2.29	2	Vesey Pl & River Terrace
1477	116	15	2.94	2	Vesey Pl & River Terrace
1478	116	13	5.99	2	Vesey Pl & River Terrace
1479	116	23	2.59	2	Vesey Pl & River Terrace
1480	116	19	0.22	2	Vesey Pl & River Terrace
1481	116	11	8.82	2	Vesey Pl & River Terrace
1482	116	7	3.7	2	Vesey Pl & River Terrace
1483	116	12	4.69	2	Vesey Pl & River Terrace
1484	116	6	2.51	2	Vesey Pl & River Terrace
1485	116	20	2.41	2	Vesey Pl & River Terrace
1486	116	0	2.89	2	Vesey Pl & River Terrace
1487	116	16	2.72	2	Vesey Pl & River Terrace
1488	116	8	10.04	2	Vesey Pl & River Terrace
1489	118	21	1.78	2	Greenwich St & N Moore St
1490	118	9	30.68	2	Greenwich St & N Moore St
1491	118	1	0.77	2	Greenwich St & N Moore St
1492	118	23	0.78	2	Greenwich St & N Moore St
1493	118	2	0.76	2	Greenwich St & N Moore St
1494	118	18	0	2	Greenwich St & N Moore St
1495	118	22	0.76	2	Greenwich St & N Moore St
1496	118	14	1.64	2	Greenwich St & N Moore St
1497	118	17	0	2	Greenwich St & N Moore St
1498	118	5	0.76	2	Greenwich St & N Moore St
1499	118	13	1.52	2	Greenwich St & N Moore St
1500	118	16	0.76	2	Greenwich St & N Moore St
1501	118	4	0.76	2	Greenwich St & N Moore St
1502	118	10	29.8	2	Greenwich St & N Moore St
1503	118	3	0.76	2	Greenwich St & N Moore St
1504	118	7	25.25	2	Greenwich St & N Moore St
1505	118	19	0	2	Greenwich St & N Moore St
1506	118	20	1.53	2	Greenwich St & N Moore St
1507	118	15	1.39	2	Greenwich St & N Moore St
1508	118	0	0.78	2	Greenwich St & N Moore St
1509	118	6	2.4	2	Greenwich St & N Moore St
1510	118	11	9.34	2	Greenwich St & N Moore St
1511	118	12	1.77	2	Greenwich St & N Moore St
1512	118	8	19.34	2	Greenwich St & N Moore St
1513	119	21	0	2	Reade St & Broadway
1514	119	18	0	2	Reade St & Broadway
1515	119	23	0	2	Reade St & Broadway
1516	119	9	4.47	2	Reade St & Broadway
1517	119	3	0.65	2	Reade St & Broadway
1518	119	22	0	2	Reade St & Broadway
1519	119	17	0.22	2	Reade St & Broadway
1520	119	2	0.33	2	Reade St & Broadway
1521	119	15	5.23	2	Reade St & Broadway
1522	119	13	3.49	2	Reade St & Broadway
1523	119	14	4.58	2	Reade St & Broadway
1524	119	19	0	2	Reade St & Broadway
1525	119	5	0.65	2	Reade St & Broadway
1526	119	7	0	2	Reade St & Broadway
1527	119	16	2.51	2	Reade St & Broadway
1528	119	6	0.44	2	Reade St & Broadway
1529	119	10	5.45	2	Reade St & Broadway
1530	119	0	0	2	Reade St & Broadway
1531	119	12	4.8	2	Reade St & Broadway
1532	119	1	0	2	Reade St & Broadway
1533	119	20	0	2	Reade St & Broadway
1534	119	11	7.08	2	Reade St & Broadway
1535	119	4	0.65	2	Reade St & Broadway
1536	119	8	0.66	2	Reade St & Broadway
1537	120	18	0.44	2	Pike St & Monroe St
1538	120	21	3.07	2	Pike St & Monroe St
1539	120	9	0	2	Pike St & Monroe St
1540	120	7	8.06	2	Pike St & Monroe St
1541	120	14	0	2	Pike St & Monroe St
1542	120	10	0	2	Pike St & Monroe St
1543	120	11	0	2	Pike St & Monroe St
1544	120	3	21.9	2	Pike St & Monroe St
1545	120	22	7.79	2	Pike St & Monroe St
1546	120	17	0.11	2	Pike St & Monroe St
1547	120	8	1.2	2	Pike St & Monroe St
1548	120	5	12.09	2	Pike St & Monroe St
1549	120	13	0	2	Pike St & Monroe St
1550	120	6	10.36	2	Pike St & Monroe St
1551	120	19	0.88	2	Pike St & Monroe St
1552	120	20	1.42	2	Pike St & Monroe St
1553	120	12	0	2	Pike St & Monroe St
1554	120	23	14.86	2	Pike St & Monroe St
1555	120	16	0	2	Pike St & Monroe St
1556	120	4	14.92	2	Pike St & Monroe St
1557	120	15	0.11	2	Pike St & Monroe St
1558	120	1	20.88	2	Pike St & Monroe St
1559	120	2	22.08	2	Pike St & Monroe St
1560	120	0	19.11	2	Pike St & Monroe St
1561	122	4	1.42	2	W 20 St & 7 Ave
1562	122	8	0.33	2	W 20 St & 7 Ave
1563	122	0	2.44	2	W 20 St & 7 Ave
1564	122	6	0.76	2	W 20 St & 7 Ave
1565	122	19	0.55	2	W 20 St & 7 Ave
1566	122	7	0.22	2	W 20 St & 7 Ave
1567	122	20	1.97	2	W 20 St & 7 Ave
1568	122	21	1.75	2	W 20 St & 7 Ave
1569	122	10	1.74	2	W 20 St & 7 Ave
1570	122	13	3.38	2	W 20 St & 7 Ave
1571	122	5	1.31	2	W 20 St & 7 Ave
1572	122	16	3.7	2	W 20 St & 7 Ave
1573	122	17	5.59	2	W 20 St & 7 Ave
1574	122	22	1.97	2	W 20 St & 7 Ave
1575	122	12	4.14	2	W 20 St & 7 Ave
1576	122	23	1.91	2	W 20 St & 7 Ave
1577	122	15	1.31	2	W 20 St & 7 Ave
1578	122	1	1.99	2	W 20 St & 7 Ave
1579	122	11	2.72	2	W 20 St & 7 Ave
1580	122	14	1.85	2	W 20 St & 7 Ave
1581	122	9	1.2	2	W 20 St & 7 Ave
1582	122	18	2.65	2	W 20 St & 7 Ave
1583	122	2	1.86	2	W 20 St & 7 Ave
1584	122	3	1.31	2	W 20 St & 7 Ave
1585	123	17	0.11	2	Washington Pl & Broadway
1586	123	16	1.31	2	Washington Pl & Broadway
1587	123	5	0	2	Washington Pl & Broadway
1588	123	20	0	2	Washington Pl & Broadway
1589	123	8	2.84	2	Washington Pl & Broadway
1590	123	12	12.98	2	Washington Pl & Broadway
1591	123	19	0.11	2	Washington Pl & Broadway
1592	123	9	23.2	2	Washington Pl & Broadway
1593	123	4	0	2	Washington Pl & Broadway
1594	123	23	0	2	Washington Pl & Broadway
1595	123	21	0	2	Washington Pl & Broadway
1596	123	0	0	2	Washington Pl & Broadway
1597	123	18	0.11	2	Washington Pl & Broadway
1598	123	22	0	2	Washington Pl & Broadway
1599	123	6	0.11	2	Washington Pl & Broadway
1600	123	3	0	2	Washington Pl & Broadway
1601	123	1	0	2	Washington Pl & Broadway
1602	123	13	15.58	2	Washington Pl & Broadway
1603	123	14	13.3	2	Washington Pl & Broadway
1604	123	10	25.38	2	Washington Pl & Broadway
1605	123	7	0.11	2	Washington Pl & Broadway
1606	123	2	0	2	Washington Pl & Broadway
1607	123	15	6.54	2	Washington Pl & Broadway
1608	123	11	23.75	2	Washington Pl & Broadway
1609	124	20	12.27	2	Sullivan St & Washington Sq
1610	124	1	2.87	2	Sullivan St & Washington Sq
1611	124	21	9.76	2	Sullivan St & Washington Sq
1612	124	7	0	2	Sullivan St & Washington Sq
1613	124	8	0	2	Sullivan St & Washington Sq
1614	124	12	6.76	2	Sullivan St & Washington Sq
1615	124	9	1.74	2	Sullivan St & Washington Sq
1616	124	0	2.22	2	Sullivan St & Washington Sq
1617	124	14	11.23	2	Sullivan St & Washington Sq
1618	124	17	5.15	2	Sullivan St & Washington Sq
1619	124	16	4.36	2	Sullivan St & Washington Sq
1620	124	18	13.12	2	Sullivan St & Washington Sq
1621	124	4	1.09	2	Sullivan St & Washington Sq
1622	124	6	0	2	Sullivan St & Washington Sq
1623	124	10	4.68	2	Sullivan St & Washington Sq
1624	124	5	1.09	2	Sullivan St & Washington Sq
1625	124	23	2.82	2	Sullivan St & Washington Sq
1626	124	13	7.52	2	Sullivan St & Washington Sq
1627	124	2	1.09	2	Sullivan St & Washington Sq
1628	124	11	8.06	2	Sullivan St & Washington Sq
1629	124	15	7.52	2	Sullivan St & Washington Sq
1630	124	22	5.81	2	Sullivan St & Washington Sq
1631	124	19	16.01	2	Sullivan St & Washington Sq
1632	124	3	0.65	2	Sullivan St & Washington Sq
1633	125	9	23.53	2	Old Slip & Front St
1634	125	5	0	2	Old Slip & Front St
1635	125	8	1.64	2	Old Slip & Front St
1636	125	12	14.5	2	Old Slip & Front St
1637	125	16	3.27	2	Old Slip & Front St
1638	125	20	0.11	2	Old Slip & Front St
1639	125	22	0.11	2	Old Slip & Front St
1640	125	21	0	2	Old Slip & Front St
1641	125	17	0.22	2	Old Slip & Front St
1642	125	7	0.65	2	Old Slip & Front St
1643	125	1	0	2	Old Slip & Front St
1644	125	4	0	2	Old Slip & Front St
1645	125	19	0	2	Old Slip & Front St
1646	125	2	0	2	Old Slip & Front St
1647	125	0	0	2	Old Slip & Front St
1648	125	23	0	2	Old Slip & Front St
1649	125	14	20.72	2	Old Slip & Front St
1650	125	6	0	2	Old Slip & Front St
1651	125	18	0	2	Old Slip & Front St
1652	125	15	12.98	2	Old Slip & Front St
1653	125	13	15.03	2	Old Slip & Front St
1654	125	10	43.79	2	Old Slip & Front St
1655	125	11	30.17	2	Old Slip & Front St
1656	125	3	0	2	Old Slip & Front St
1657	132	4	0	2	W 13 St & 6 Ave
1658	132	9	0	2	W 13 St & 6 Ave
1659	132	21	0.22	2	W 13 St & 6 Ave
1660	132	7	0.44	2	W 13 St & 6 Ave
1661	132	20	0.88	2	W 13 St & 6 Ave
1662	132	8	0	2	W 13 St & 6 Ave
1663	132	17	1.86	2	W 13 St & 6 Ave
1664	132	18	2.87	2	W 13 St & 6 Ave
1665	132	13	0.22	2	W 13 St & 6 Ave
1666	132	14	0.87	2	W 13 St & 6 Ave
1667	132	10	0.22	2	W 13 St & 6 Ave
1668	132	5	0	2	W 13 St & 6 Ave
1669	132	1	0	2	W 13 St & 6 Ave
1670	132	23	0.34	2	W 13 St & 6 Ave
1671	132	2	0	2	W 13 St & 6 Ave
1672	132	16	0.22	2	W 13 St & 6 Ave
1673	132	0	0	2	W 13 St & 6 Ave
1674	132	22	0.22	2	W 13 St & 6 Ave
1675	132	12	0.87	2	W 13 St & 6 Ave
1676	132	11	0.54	2	W 13 St & 6 Ave
1677	132	15	0.22	2	W 13 St & 6 Ave
1678	132	3	0	2	W 13 St & 6 Ave
1679	132	6	0	2	W 13 St & 6 Ave
1680	132	19	3.73	2	W 13 St & 6 Ave
1681	134	18	0.11	2	W Houston St & Hudson St
1682	134	16	0.33	2	W Houston St & Hudson St
1683	134	15	2.94	2	W Houston St & Hudson St
1684	134	3	0.65	2	W Houston St & Hudson St
1685	134	19	0.55	2	W Houston St & Hudson St
1686	134	7	4.47	2	W Houston St & Hudson St
1687	134	22	0.55	2	W Houston St & Hudson St
1688	134	5	0.98	2	W Houston St & Hudson St
1689	134	11	25.6	2	W Houston St & Hudson St
1690	134	17	0.22	2	W Houston St & Hudson St
1691	134	21	2.08	2	W Houston St & Hudson St
1692	134	8	12.12	2	W Houston St & Hudson St
1693	134	6	0.98	2	W Houston St & Hudson St
1694	134	20	1.64	2	W Houston St & Hudson St
1695	134	4	0.65	2	W Houston St & Hudson St
1696	134	14	8.29	2	W Houston St & Hudson St
1697	134	13	9.8	2	W Houston St & Hudson St
1698	134	23	0.79	2	W Houston St & Hudson St
1699	134	10	38.02	2	W Houston St & Hudson St
1700	134	0	0.89	2	W Houston St & Hudson St
1701	134	12	11.34	2	W Houston St & Hudson St
1702	134	9	28.87	2	W Houston St & Hudson St
1703	134	1	0.77	2	W Houston St & Hudson St
1704	134	2	0.55	2	W Houston St & Hudson St
1705	135	8	1.31	2	W Broadway & Spring St
1706	135	22	2.3	2	W Broadway & Spring St
1707	135	3	1.31	2	W Broadway & Spring St
1708	135	18	0.88	2	W Broadway & Spring St
1709	135	23	2.59	2	W Broadway & Spring St
1710	135	15	13.09	2	W Broadway & Spring St
1711	135	12	17.78	2	W Broadway & Spring St
1712	135	7	1.09	2	W Broadway & Spring St
1713	135	11	27.56	2	W Broadway & Spring St
1714	135	14	11.56	2	W Broadway & Spring St
1715	135	5	0.76	2	W Broadway & Spring St
1716	135	19	1.1	2	W Broadway & Spring St
1717	135	10	24.73	2	W Broadway & Spring St
1718	135	21	1.64	2	W Broadway & Spring St
1719	135	4	1.31	2	W Broadway & Spring St
1720	135	16	8.28	2	W Broadway & Spring St
1721	135	1	1.22	2	W Broadway & Spring St
1722	135	6	0.87	2	W Broadway & Spring St
1723	135	17	3.72	2	W Broadway & Spring St
1724	135	0	2.22	2	W Broadway & Spring St
1725	135	20	1.53	2	W Broadway & Spring St
1726	135	9	6.75	2	W Broadway & Spring St
1727	135	2	1.31	2	W Broadway & Spring St
1728	135	13	14.92	2	W Broadway & Spring St
1729	138	23	0.68	2	Front St & Maiden Ln
1730	138	19	0	2	Front St & Maiden Ln
1731	138	12	12.98	2	Front St & Maiden Ln
1732	138	7	1.74	2	Front St & Maiden Ln
1733	138	3	0.65	2	Front St & Maiden Ln
1734	138	15	13.41	2	Front St & Maiden Ln
1735	138	5	0.65	2	Front St & Maiden Ln
1736	138	20	0.66	2	Front St & Maiden Ln
1737	138	11	29.41	2	Front St & Maiden Ln
1738	138	8	7.86	2	Front St & Maiden Ln
1739	138	4	0.65	2	Front St & Maiden Ln
1740	138	9	38.89	2	Front St & Maiden Ln
1741	138	1	0.66	2	Front St & Maiden Ln
1742	138	14	17.78	2	Front St & Maiden Ln
1743	138	6	0.76	2	Front St & Maiden Ln
1744	138	2	0.66	2	Front St & Maiden Ln
1745	138	16	5.66	2	Front St & Maiden Ln
1746	138	0	0.67	2	Front St & Maiden Ln
1747	138	21	0.66	2	Front St & Maiden Ln
1748	138	13	13.07	2	Front St & Maiden Ln
1749	138	22	0.66	2	Front St & Maiden Ln
1750	138	10	38.02	2	Front St & Maiden Ln
1751	138	18	0.22	2	Front St & Maiden Ln
1752	138	17	0.22	2	Front St & Maiden Ln
1753	142	7	0	2	Bayard St & Baxter St
1754	142	20	0.33	2	Bayard St & Baxter St
