variable	value	label
3601	23	22.97	W 37 St & 10 Ave
3602	10	12.42	W 37 St & 10 Ave
3603	15	12.54	W 37 St & 10 Ave
3604	19	13.93	W 37 St & 10 Ave
3605	3	27.78	W 37 St & 10 Ave
3606	8	12.23	W 37 St & 10 Ave
3607	11	12.42	W 37 St & 10 Ave
3608	6	13.63	W 37 St & 10 Ave
3609	2	26.78	W 37 St & 10 Ave
3610	14	12.54	W 37 St & 10 Ave
3611	12	12.43	W 37 St & 10 Ave
3612	4	26.8	W 37 St & 10 Ave
3613	5	21.68	W 37 St & 10 Ave
3614	21	17.43	W 37 St & 10 Ave
3615	7	11.87	W 37 St & 10 Ave
3616	0	26.67	W 37 St & 10 Ave
3617	16	11.76	W 37 St & 10 Ave
3618	20	14.9	W 37 St & 10 Ave
3619	17	11.61	W 37 St & 10 Ave
3620	18	12.02	W 37 St & 10 Ave
3621	1	27.51	W 37 St & 10 Ave
3622	22	22.48	W 37 St & 10 Ave
3623	13	12.42	W 37 St & 10 Ave
3624	9	12.42	W 37 St & 10 Ave
3625	11	0	52 St & 9 Ave
3626	19	0.66	52 St & 9 Ave
3627	3	0	52 St & 9 Ave
3628	23	0	52 St & 9 Ave
3629	1	0	52 St & 9 Ave
3630	0	0	52 St & 9 Ave
3631	16	0	52 St & 9 Ave
3632	9	0	52 St & 9 Ave
3633	4	0	52 St & 9 Ave
3634	15	0	52 St & 9 Ave
3635	20	0.66	52 St & 9 Ave
3636	12	0	52 St & 9 Ave
3637	2	0	52 St & 9 Ave
3638	18	0.33	52 St & 9 Ave
3639	14	0	52 St & 9 Ave
3640	22	0	52 St & 9 Ave
3641	13	0	52 St & 9 Ave
3642	6	0	52 St & 9 Ave
3643	21	0.33	52 St & 9 Ave
3644	17	0.11	52 St & 9 Ave
3645	5	0	52 St & 9 Ave
3646	8	0	52 St & 9 Ave
3647	7	0	52 St & 9 Ave
3648	10	0	52 St & 9 Ave
3649	16	5.56	W 22 St & 8 Ave
3650	15	5.56	W 22 St & 8 Ave
3651	11	4.58	W 22 St & 8 Ave
3652	23	19.03	W 22 St & 8 Ave
3653	0	18.78	W 22 St & 8 Ave
3654	1	17.9	W 22 St & 8 Ave
3655	13	5.45	W 22 St & 8 Ave
3656	6	5.67	W 22 St & 8 Ave
3657	9	4.58	W 22 St & 8 Ave
3658	17	7.56	W 22 St & 8 Ave
3659	21	18.86	W 22 St & 8 Ave
3660	5	10.13	W 22 St & 8 Ave
3661	19	24.23	W 22 St & 8 Ave
3662	12	4.91	W 22 St & 8 Ave
3663	20	18.07	W 22 St & 8 Ave
3664	8	4.69	W 22 St & 8 Ave
3665	10	4.58	W 22 St & 8 Ave
3666	2	19.23	W 22 St & 8 Ave
3667	7	4.58	W 22 St & 8 Ave
3668	14	5.23	W 22 St & 8 Ave
3669	4	18.41	W 22 St & 8 Ave
3670	22	17.21	W 22 St & 8 Ave
3671	3	21.46	W 22 St & 8 Ave
3672	18	18.52	W 22 St & 8 Ave
3673	13	4.68	1 Ave & E 44 St
3674	5	1.96	1 Ave & E 44 St
3675	2	1.97	1 Ave & E 44 St
3676	16	2.51	1 Ave & E 44 St
3677	1	1.99	1 Ave & E 44 St
3678	21	1.97	1 Ave & E 44 St
3679	17	1.86	1 Ave & E 44 St
3680	23	2.03	1 Ave & E 44 St
3681	7	1.31	1 Ave & E 44 St
3682	8	1.86	1 Ave & E 44 St
3683	6	1.85	1 Ave & E 44 St
3684	14	6.43	1 Ave & E 44 St
3685	22	1.97	1 Ave & E 44 St
3686	9	18.74	1 Ave & E 44 St
3687	4	1.96	1 Ave & E 44 St
3688	15	6.98	1 Ave & E 44 St
3689	19	1.97	1 Ave & E 44 St
3690	3	1.96	1 Ave & E 44 St
3691	11	19.93	1 Ave & E 44 St
3692	10	24.51	1 Ave & E 44 St
3693	20	1.97	1 Ave & E 44 St
3694	12	8.07	1 Ave & E 44 St
3695	18	1.98	1 Ave & E 44 St
3696	0	2	1 Ave & E 44 St
3697	17	0	E 53 St & Madison Ave
3698	16	0	E 53 St & Madison Ave
3699	1	0	E 53 St & Madison Ave
3700	5	0	E 53 St & Madison Ave
3701	6	0.33	E 53 St & Madison Ave
3702	2	0	E 53 St & Madison Ave
3703	23	0	E 53 St & Madison Ave
3704	13	3.59	E 53 St & Madison Ave
3705	21	0	E 53 St & Madison Ave
3706	9	25.05	E 53 St & Madison Ave
3707	0	0	E 53 St & Madison Ave
3708	7	9.59	E 53 St & Madison Ave
3709	11	16.88	E 53 St & Madison Ave
3710	20	0	E 53 St & Madison Ave
3711	19	0	E 53 St & Madison Ave
3712	22	0	E 53 St & Madison Ave
3713	14	1.53	E 53 St & Madison Ave
3714	10	20.37	E 53 St & Madison Ave
3715	8	26.53	E 53 St & Madison Ave
3716	12	5.78	E 53 St & Madison Ave
3717	3	0	E 53 St & Madison Ave
3718	18	0	E 53 St & Madison Ave
3719	4	0	E 53 St & Madison Ave
3720	15	1.96	E 53 St & Madison Ave
3721	17	0	Broadway & W 57 St
3722	13	0.54	Broadway & W 57 St
3723	6	0	Broadway & W 57 St
3724	9	0.22	Broadway & W 57 St
3725	2	0	Broadway & W 57 St
3726	22	0.66	Broadway & W 57 St
3727	5	0	Broadway & W 57 St
3728	10	0.54	Broadway & W 57 St
3729	20	0.66	Broadway & W 57 St
3730	23	0.68	Broadway & W 57 St
3731	1	0.11	Broadway & W 57 St
3732	21	0.66	Broadway & W 57 St
3733	19	0	Broadway & W 57 St
3734	0	0.67	Broadway & W 57 St
3735	7	0	Broadway & W 57 St
3736	8	0	Broadway & W 57 St
3737	18	0	Broadway & W 57 St
3738	15	0	Broadway & W 57 St
3739	12	0.22	Broadway & W 57 St
3740	11	0.44	Broadway & W 57 St
3741	4	0	Broadway & W 57 St
3742	14	0.55	Broadway & W 57 St
3743	3	0	Broadway & W 57 St
3744	16	0	Broadway & W 57 St
3745	17	0	W 22 St & 11 Ave
3746	2	0.66	W 22 St & 11 Ave
3747	5	0	W 22 St & 11 Ave
3748	6	0	W 22 St & 11 Ave
3749	9	26.47	W 22 St & 11 Ave
3750	7	0.33	W 22 St & 11 Ave
3751	21	0.77	W 22 St & 11 Ave
3752	10	35.62	W 22 St & 11 Ave
3753	22	0.11	W 22 St & 11 Ave
3754	1	0.66	W 22 St & 11 Ave
3755	18	0	W 22 St & 11 Ave
3756	19	0	W 22 St & 11 Ave
3757	13	3.81	W 22 St & 11 Ave
3758	3	0.65	W 22 St & 11 Ave
3759	8	4.48	W 22 St & 11 Ave
3760	4	0.54	W 22 St & 11 Ave
3761	23	0.11	W 22 St & 11 Ave
3762	12	9.05	W 22 St & 11 Ave
3763	11	20.81	W 22 St & 11 Ave
3764	20	1.1	W 22 St & 11 Ave
3765	0	0.44	W 22 St & 11 Ave
3766	14	4.8	W 22 St & 11 Ave
3767	15	2.51	W 22 St & 11 Ave
3768	16	0.54	W 22 St & 11 Ave
3769	6	0	W 18 St & 11 Ave
3770	5	0	W 18 St & 11 Ave
3771	13	7.3	W 18 St & 11 Ave
3772	1	0	W 18 St & 11 Ave
3773	10	22.33	W 18 St & 11 Ave
3774	2	0	W 18 St & 11 Ave
3775	23	0	W 18 St & 11 Ave
3776	7	0.65	W 18 St & 11 Ave
3777	21	0	W 18 St & 11 Ave
3778	17	4.16	W 18 St & 11 Ave
3779	9	10.24	W 18 St & 11 Ave
3780	22	0	W 18 St & 11 Ave
3781	14	8.07	W 18 St & 11 Ave
3782	19	1.54	W 18 St & 11 Ave
3783	15	11.23	W 18 St & 11 Ave
3784	12	12.21	W 18 St & 11 Ave
3785	3	0	W 18 St & 11 Ave
3786	18	5.07	W 18 St & 11 Ave
3787	8	0.98	W 18 St & 11 Ave
3788	20	0.55	W 18 St & 11 Ave
3789	16	6.21	W 18 St & 11 Ave
3790	11	19.5	W 18 St & 11 Ave
3791	4	0	W 18 St & 11 Ave
3792	0	0	W 18 St & 11 Ave
3793	17	0.33	E 20 St & 2 Ave
3794	22	14.25	E 20 St & 2 Ave
3795	6	2.51	E 20 St & 2 Ave
3796	9	0	E 20 St & 2 Ave
3797	13	0.11	E 20 St & 2 Ave
3798	23	18.69	E 20 St & 2 Ave
3799	1	19.34	E 20 St & 2 Ave
3800	10	0	E 20 St & 2 Ave
3801	2	19.78	E 20 St & 2 Ave
3802	8	0.11	E 20 St & 2 Ave
3803	3	17.86	E 20 St & 2 Ave
3804	5	8.82	E 20 St & 2 Ave
3805	19	10.64	E 20 St & 2 Ave
3806	15	0	E 20 St & 2 Ave
3807	12	0.11	E 20 St & 2 Ave
3808	7	0.22	E 20 St & 2 Ave
3809	21	11.29	E 20 St & 2 Ave
3810	18	5.51	E 20 St & 2 Ave
3811	20	10.95	E 20 St & 2 Ave
3812	14	0	E 20 St & 2 Ave
3813	11	0	E 20 St & 2 Ave
3814	4	15.69	E 20 St & 2 Ave
3815	16	0.11	E 20 St & 2 Ave
3816	0	20.89	E 20 St & 2 Ave
3817	2	8.31	W 22 St & 10 Ave
3818	5	5.23	W 22 St & 10 Ave
3819	17	10.08	W 22 St & 10 Ave
3820	9	4.9	W 22 St & 10 Ave
3821	22	12.17	W 22 St & 10 Ave
3822	6	5.78	W 22 St & 10 Ave
3823	10	6.86	W 22 St & 10 Ave
3824	23	10.25	W 22 St & 10 Ave
3825	13	7.08	W 22 St & 10 Ave
3826	21	12.39	W 22 St & 10 Ave
3827	18	11.91	W 22 St & 10 Ave
3828	19	15.68	W 22 St & 10 Ave
3829	8	4.59	W 22 St & 10 Ave
3830	3	5.12	W 22 St & 10 Ave
3831	11	7.84	W 22 St & 10 Ave
3832	20	14.79	W 22 St & 10 Ave
3833	7	4.79	W 22 St & 10 Ave
3834	14	7.74	W 22 St & 10 Ave
3835	15	6.65	W 22 St & 10 Ave
3836	12	6.65	W 22 St & 10 Ave
3837	1	7.29	W 22 St & 10 Ave
3838	0	6.78	W 22 St & 10 Ave
3839	4	5.23	W 22 St & 10 Ave
3840	16	8.06	W 22 St & 10 Ave
3841	10	9.48	9 Ave & W 16 St
3842	21	2.08	9 Ave & W 16 St
3843	14	4.47	9 Ave & W 16 St
3844	3	1.96	9 Ave & W 16 St
3845	23	2.03	9 Ave & W 16 St
3846	6	2.18	9 Ave & W 16 St
3847	17	1.97	9 Ave & W 16 St
3848	22	1.97	9 Ave & W 16 St
3849	7	3.05	9 Ave & W 16 St
3850	19	1.97	9 Ave & W 16 St
3851	2	1.97	9 Ave & W 16 St
3852	13	5.12	9 Ave & W 16 St
3853	4	1.96	9 Ave & W 16 St
3854	18	1.98	9 Ave & W 16 St
3855	9	8.06	9 Ave & W 16 St
3856	12	5.13	9 Ave & W 16 St
3857	16	2.51	9 Ave & W 16 St
3858	11	7.19	9 Ave & W 16 St
3859	8	3.06	9 Ave & W 16 St
3860	0	2	9 Ave & W 16 St
3861	5	1.96	9 Ave & W 16 St
3862	20	2.19	9 Ave & W 16 St
3863	1	1.99	9 Ave & W 16 St
3864	15	3.49	9 Ave & W 16 St
3865	21	21.05	Broadway & W 41 St
3866	22	21.05	Broadway & W 41 St
3867	14	21.59	Broadway & W 41 St
3868	11	21.79	Broadway & W 41 St
3869	23	20.61	Broadway & W 41 St
3870	13	21.68	Broadway & W 41 St
3871	0	20.67	Broadway & W 41 St
3872	10	21.57	Broadway & W 41 St
3873	9	21.57	Broadway & W 41 St
3874	19	21.71	Broadway & W 41 St
3875	3	20.92	Broadway & W 41 St
3876	17	21.36	Broadway & W 41 St
3877	15	21.59	Broadway & W 41 St
3878	2	20.66	Broadway & W 41 St
3879	6	22.25	Broadway & W 41 St
3880	12	21.92	Broadway & W 41 St
3881	18	21.5	Broadway & W 41 St
3882	1	20.55	Broadway & W 41 St
3883	16	21.57	Broadway & W 41 St
3884	4	20.92	Broadway & W 41 St
3885	20	21.36	Broadway & W 41 St
3886	8	21.51	Broadway & W 41 St
3887	7	22.22	Broadway & W 41 St
3888	5	21.46	Broadway & W 41 St
3889	0	0	W 25 St & 6 Ave
3890	4	0	W 25 St & 6 Ave
3891	15	5.95	W 25 St & 6 Ave
3892	3	0	W 25 St & 6 Ave
3893	20	1.03	W 25 St & 6 Ave
3894	2	0	W 25 St & 6 Ave
3895	22	1.02	W 25 St & 6 Ave
3896	10	28.41	W 25 St & 6 Ave
3897	23	0.6	W 25 St & 6 Ave
3898	9	7.83	W 25 St & 6 Ave
3899	21	0.88	W 25 St & 6 Ave
3900	17	0.44	W 25 St & 6 Ave
3901	8	0.29	W 25 St & 6 Ave
3902	12	14.22	W 25 St & 6 Ave
3903	7	0	W 25 St & 6 Ave
3904	16	1.31	W 25 St & 6 Ave
3905	14	4.93	W 25 St & 6 Ave
3906	11	20.72	W 25 St & 6 Ave
3907	13	9.71	W 25 St & 6 Ave
3908	19	0	W 25 St & 6 Ave
3909	5	0	W 25 St & 6 Ave
3910	18	0	W 25 St & 6 Ave
3911	6	0	W 25 St & 6 Ave
3912	1	0	W 25 St & 6 Ave
3913	4	0	Broadway & W 55 St
3914	17	0.66	Broadway & W 55 St
3915	20	0	Broadway & W 55 St
3916	8	0.11	Broadway & W 55 St
3917	12	0.55	Broadway & W 55 St
3918	11	1.09	Broadway & W 55 St
3919	1	0	Broadway & W 55 St
3920	23	0	Broadway & W 55 St
3921	7	0	Broadway & W 55 St
3922	21	0	Broadway & W 55 St
3923	0	0	Broadway & W 55 St
3924	22	0	Broadway & W 55 St
3925	18	0.66	Broadway & W 55 St
3926	13	0.22	Broadway & W 55 St
3927	9	1.09	Broadway & W 55 St
3928	10	1.09	Broadway & W 55 St
3929	5	0	Broadway & W 55 St
3930	6	0	Broadway & W 55 St
3931	15	0.65	Broadway & W 55 St
3932	3	0	Broadway & W 55 St
3933	16	0.65	Broadway & W 55 St
3934	2	0	Broadway & W 55 St
3935	14	0.65	Broadway & W 55 St
3936	19	0.66	Broadway & W 55 St
3937	17	0	Broadway & W 53 St
3938	4	0	Broadway & W 53 St
3939	12	0.87	Broadway & W 53 St
3940	13	0.54	Broadway & W 53 St
3941	21	0	Broadway & W 53 St
3942	23	0	Broadway & W 53 St
3943	20	0	Broadway & W 53 St
3944	7	0	Broadway & W 53 St
3945	9	9.26	Broadway & W 53 St
3946	1	0	Broadway & W 53 St
3947	16	0	Broadway & W 53 St
3948	18	0	Broadway & W 53 St
3949	6	0	Broadway & W 53 St
3950	10	7.73	Broadway & W 53 St
3951	22	0	Broadway & W 53 St
3952	8	1.53	Broadway & W 53 St
3953	14	0.22	Broadway & W 53 St
3954	2	0	Broadway & W 53 St
3955	0	0	Broadway & W 53 St
3956	15	0	Broadway & W 53 St
3957	5	0	Broadway & W 53 St
3958	11	3.38	Broadway & W 53 St
3959	19	0	Broadway & W 53 St
3960	3	0	Broadway & W 53 St
3961	20	11.83	W 20 St & 8 Ave
3962	12	0	W 20 St & 8 Ave
3963	13	0	W 20 St & 8 Ave
3964	0	9.89	W 20 St & 8 Ave
3965	8	0	W 20 St & 8 Ave
3966	18	9.7	W 20 St & 8 Ave
3967	17	1.86	W 20 St & 8 Ave
3968	10	0.44	W 20 St & 8 Ave
3969	23	9.91	W 20 St & 8 Ave
3970	5	5.45	W 20 St & 8 Ave
3971	21	11.73	W 20 St & 8 Ave
3972	9	0	W 20 St & 8 Ave
3973	19	11.29	W 20 St & 8 Ave
3974	16	0.76	W 20 St & 8 Ave
3975	14	0.22	W 20 St & 8 Ave
3976	4	7.52	W 20 St & 8 Ave
3977	2	8.2	W 20 St & 8 Ave
3978	22	12.61	W 20 St & 8 Ave
3979	3	7.84	W 20 St & 8 Ave
3980	6	0.22	W 20 St & 8 Ave
3981	11	0.11	W 20 St & 8 Ave
3982	1	8.84	W 20 St & 8 Ave
3983	7	0	W 20 St & 8 Ave
3984	15	0.33	W 20 St & 8 Ave
3985	20	0	E 32 St & Park Av
3986	4	0	E 32 St & Park Av
3987	1	0	E 32 St & Park Av
3988	8	0	E 32 St & Park Av
3989	12	2.62	E 32 St & Park Av
3990	21	0	E 32 St & Park Av
3991	0	0	E 32 St & Park Av
3992	22	0	E 32 St & Park Av
3993	18	0	E 32 St & Park Av
3994	13	1.2	E 32 St & Park Av
3995	10	2.83	E 32 St & Park Av
3996	19	0.11	E 32 St & Park Av
3997	5	0	E 32 St & Park Av
3998	7	0	E 32 St & Park Av
3999	17	0	E 32 St & Park Av
4000	9	0.76	E 32 St & Park Av
4001	23	0	E 32 St & Park Av
4002	14	0.33	E 32 St & Park Av
4003	6	0	E 32 St & Park Av
4004	11	2.07	E 32 St & Park Av
4005	15	0	E 32 St & Park Av
4006	16	0	E 32 St & Park Av
4007	2	0	E 32 St & Park Av
4008	3	0	E 32 St & Park Av
4009	13	0.44	Rivington St & Chrystie St
4010	17	1.2	Rivington St & Chrystie St
4011	20	11.83	Rivington St & Chrystie St
4012	4	8.39	Rivington St & Chrystie St
4013	10	0	Rivington St & Chrystie St
4014	12	0.98	Rivington St & Chrystie St
4015	23	11.94	Rivington St & Chrystie St
4016	18	2.87	Rivington St & Chrystie St
4017	9	0.22	Rivington St & Chrystie St
4018	1	11.38	Rivington St & Chrystie St
4019	22	11.95	Rivington St & Chrystie St
4020	8	0.66	Rivington St & Chrystie St
4021	7	4.03	Rivington St & Chrystie St
4022	19	8.66	Rivington St & Chrystie St
4023	0	9.44	Rivington St & Chrystie St
4024	16	0.54	Rivington St & Chrystie St
4025	14	0.33	Rivington St & Chrystie St
4026	2	11.15	Rivington St & Chrystie St
4027	15	0.44	Rivington St & Chrystie St
4028	3	8.93	Rivington St & Chrystie St
4029	5	8.06	Rivington St & Chrystie St
4030	21	13.27	Rivington St & Chrystie St
4031	11	0	Rivington St & Chrystie St
4032	6	6.98	Rivington St & Chrystie St
4033	20	0	5 Ave & E 29 St
4034	12	10.69	5 Ave & E 29 St
4035	13	4.9	5 Ave & E 29 St
4036	10	18.74	5 Ave & E 29 St
4037	8	0	5 Ave & E 29 St
4038	5	0	5 Ave & E 29 St
4039	17	0	5 Ave & E 29 St
4040	9	8.28	5 Ave & E 29 St
4041	0	0	5 Ave & E 29 St
4042	23	0	5 Ave & E 29 St
4043	21	0	5 Ave & E 29 St
4044	4	0	5 Ave & E 29 St
4045	19	0	5 Ave & E 29 St
4046	22	0	5 Ave & E 29 St
4047	16	0.76	5 Ave & E 29 St
4048	6	0	5 Ave & E 29 St
4049	2	0	5 Ave & E 29 St
4050	1	0	5 Ave & E 29 St
4051	3	0	5 Ave & E 29 St
4052	7	0	5 Ave & E 29 St
4053	11	13.18	5 Ave & E 29 St
4054	15	0.87	5 Ave & E 29 St
4055	18	0	5 Ave & E 29 St
4056	14	2.62	5 Ave & E 29 St
4057	20	0.55	E 16 St & Irving Pl
4058	4	0.22	E 16 St & Irving Pl
4059	1	0.66	E 16 St & Irving Pl
4060	8	1.2	E 16 St & Irving Pl
4061	12	0.98	E 16 St & Irving Pl
4062	21	0.66	E 16 St & Irving Pl
4063	10	2.07	E 16 St & Irving Pl
4064	0	0.78	E 16 St & Irving Pl
4065	18	0	E 16 St & Irving Pl
4066	13	0.11	E 16 St & Irving Pl
4067	17	0	E 16 St & Irving Pl
4068	19	0.22	E 16 St & Irving Pl
4069	5	0	E 16 St & Irving Pl
4070	7	1.09	E 16 St & Irving Pl
4071	6	0.11	E 16 St & Irving Pl
4072	9	2.51	E 16 St & Irving Pl
4073	23	1.01	E 16 St & Irving Pl
4074	14	0.76	E 16 St & Irving Pl
4075	11	1.2	E 16 St & Irving Pl
4076	15	0.22	E 16 St & Irving Pl
4077	16	0.11	E 16 St & Irving Pl
4078	2	0.66	E 16 St & Irving Pl
4079	22	1.1	E 16 St & Irving Pl
4080	3	0.65	E 16 St & Irving Pl
4081	12	0.65	E 31 St & 3 Ave
4082	8	0.11	E 31 St & 3 Ave
4083	21	1.32	E 31 St & 3 Ave
4084	16	1.2	E 31 St & 3 Ave
4085	13	0.44	E 31 St & 3 Ave
4086	9	0	E 31 St & 3 Ave
4087	10	0	E 31 St & 3 Ave
4088	22	1.32	E 31 St & 3 Ave
4089	20	1.31	E 31 St & 3 Ave
4090	17	1.42	E 31 St & 3 Ave
4091	1	0.66	E 31 St & 3 Ave
4092	5	0.33	E 31 St & 3 Ave
4093	23	0.79	E 31 St & 3 Ave
4094	2	0.44	E 31 St & 3 Ave
4095	0	0.89	E 31 St & 3 Ave
4096	19	1.86	E 31 St & 3 Ave
4097	14	0.98	E 31 St & 3 Ave
4098	4	0	E 31 St & 3 Ave
4099	11	0.11	E 31 St & 3 Ave
4100	15	0.65	E 31 St & 3 Ave
4101	3	0	E 31 St & 3 Ave
4102	18	1.76	E 31 St & 3 Ave
4103	7	0.22	E 31 St & 3 Ave
4104	6	0.55	E 31 St & 3 Ave
4105	20	1.75	W 41 St & 8 Ave
4106	21	0.77	W 41 St & 8 Ave
4107	5	0.65	W 41 St & 8 Ave
4108	14	0	W 41 St & 8 Ave
4109	9	0	W 41 St & 8 Ave
4110	12	0	W 41 St & 8 Ave
4111	22	0.88	W 41 St & 8 Ave
4112	8	0	W 41 St & 8 Ave
4113	0	3.11	W 41 St & 8 Ave
4114	11	0	W 41 St & 8 Ave
4115	1	4.09	W 41 St & 8 Ave
4116	6	0	W 41 St & 8 Ave
4117	7	0	W 41 St & 8 Ave
4118	18	7.39	W 41 St & 8 Ave
4119	10	0	W 41 St & 8 Ave
4120	13	0	W 41 St & 8 Ave
4121	2	2.95	W 41 St & 8 Ave
4122	3	2.4	W 41 St & 8 Ave
4123	16	8.28	W 41 St & 8 Ave
4124	4	1.85	W 41 St & 8 Ave
4125	17	16.1	W 41 St & 8 Ave
4126	23	2.59	W 41 St & 8 Ave
4127	15	0.22	W 41 St & 8 Ave
4128	19	2.96	W 41 St & 8 Ave
4129	19	10.53	11 Ave & W 41 St
4130	21	17.43	11 Ave & W 41 St
4131	23	24.66	11 Ave & W 41 St
4132	7	0.54	11 Ave & W 41 St
4133	11	0	11 Ave & W 41 St
4134	22	25.11	11 Ave & W 41 St
4135	2	15.85	11 Ave & W 41 St
4136	14	0	11 Ave & W 41 St
4137	10	0	11 Ave & W 41 St
4138	13	0	11 Ave & W 41 St
4139	9	0	11 Ave & W 41 St
4140	20	8.76	11 Ave & W 41 St
4141	0	19.67	11 Ave & W 41 St
4142	8	0	11 Ave & W 41 St
4143	12	0	11 Ave & W 41 St
4144	4	13.18	11 Ave & W 41 St
4145	3	16.45	11 Ave & W 41 St
4146	6	3.71	11 Ave & W 41 St
4147	15	0	11 Ave & W 41 St
4148	17	4.05	11 Ave & W 41 St
4149	5	11.55	11 Ave & W 41 St
4150	18	10.58	11 Ave & W 41 St
4151	1	16.35	11 Ave & W 41 St
4152	16	0.11	11 Ave & W 41 St
4153	23	4.17	9 Ave & W 45 St
4154	21	2.63	9 Ave & W 45 St
4155	22	3.84	9 Ave & W 45 St
4156	8	0	9 Ave & W 45 St
4157	19	3.62	9 Ave & W 45 St
4158	7	0	9 Ave & W 45 St
4159	0	3.44	9 Ave & W 45 St
4160	11	0	9 Ave & W 45 St
4161	3	3.38	9 Ave & W 45 St
4162	4	3.27	9 Ave & W 45 St
4163	17	0.88	9 Ave & W 45 St
4164	10	0	9 Ave & W 45 St
4165	18	2.32	9 Ave & W 45 St
4166	15	0	9 Ave & W 45 St
4167	6	0	9 Ave & W 45 St
4168	1	4.09	9 Ave & W 45 St
4169	20	3.4	9 Ave & W 45 St
4170	12	0.11	9 Ave & W 45 St
4171	13	0	9 Ave & W 45 St
4172	9	0	9 Ave & W 45 St
4173	16	0	9 Ave & W 45 St
4174	14	0	9 Ave & W 45 St
4175	2	2.08	9 Ave & W 45 St
4176	5	1.74	9 Ave & W 45 St
4177	15	0.44	W 53 St & 10 Ave
4178	19	2.74	W 53 St & 10 Ave
4179	12	0.33	W 53 St & 10 Ave
4180	3	14.6	W 53 St & 10 Ave
4181	22	7.79	W 53 St & 10 Ave
4182	11	0	W 53 St & 10 Ave
4183	23	8.56	W 53 St & 10 Ave
4184	13	0.65	W 53 St & 10 Ave
4185	17	0.44	W 53 St & 10 Ave
4186	7	0.65	W 53 St & 10 Ave
4187	16	0.11	W 53 St & 10 Ave
4188	18	2.21	W 53 St & 10 Ave
4189	4	12.75	W 53 St & 10 Ave
4190	9	0	W 53 St & 10 Ave
4191	10	0	W 53 St & 10 Ave
4192	8	0.22	W 53 St & 10 Ave
4193	21	4.5	W 53 St & 10 Ave
4194	6	3.71	W 53 St & 10 Ave
4195	1	13.26	W 53 St & 10 Ave
4196	20	2.63	W 53 St & 10 Ave
4197	14	0.22	W 53 St & 10 Ave
4198	0	11.67	W 53 St & 10 Ave
4199	5	10.57	W 53 St & 10 Ave
4200	2	13.55	W 53 St & 10 Ave
4201	15	1.2	W 15 St & 7 Ave
4202	11	1.09	W 15 St & 7 Ave
4203	12	0.98	W 15 St & 7 Ave
4204	17	2.19	W 15 St & 7 Ave
4205	23	11.6	W 15 St & 7 Ave
4206	8	0.66	W 15 St & 7 Ave
4207	3	11.44	W 15 St & 7 Ave
4208	4	9.37	W 15 St & 7 Ave
4209	16	1.85	W 15 St & 7 Ave
4210	20	7.78	W 15 St & 7 Ave
4211	13	1.2	W 15 St & 7 Ave
4212	19	6.58	W 15 St & 7 Ave
4213	7	0	W 15 St & 7 Ave
4214	10	0.76	W 15 St & 7 Ave
4215	18	8.82	W 15 St & 7 Ave
4216	6	1.31	W 15 St & 7 Ave
4217	9	0.87	W 15 St & 7 Ave
4218	1	12.82	W 15 St & 7 Ave
4219	5	5.23	W 15 St & 7 Ave
4220	21	8.11	W 15 St & 7 Ave
4221	0	14	W 15 St & 7 Ave
4222	22	9.76	W 15 St & 7 Ave
4223	14	0.87	W 15 St & 7 Ave
4224	2	13.22	W 15 St & 7 Ave
4225	3	2.07	E 12 St & 3 Ave
4226	12	0	E 12 St & 3 Ave
4227	16	0	E 12 St & 3 Ave
4228	15	0	E 12 St & 3 Ave
4229	23	3.27	E 12 St & 3 Ave
4230	11	0	E 12 St & 3 Ave
4231	7	3.38	E 12 St & 3 Ave
4232	20	12.05	E 12 St & 3 Ave
4233	18	3.97	E 12 St & 3 Ave
4234	19	13.93	E 12 St & 3 Ave
4235	17	0.55	E 12 St & 3 Ave
4236	1	3.43	E 12 St & 3 Ave
4237	8	0.22	E 12 St & 3 Ave
4238	13	0.11	E 12 St & 3 Ave
4239	4	2.07	E 12 St & 3 Ave
4240	0	3.89	E 12 St & 3 Ave
4241	10	0	E 12 St & 3 Ave
4242	14	0.11	E 12 St & 3 Ave
4243	21	8.66	E 12 St & 3 Ave
4244	9	0.11	E 12 St & 3 Ave
4245	2	4.04	E 12 St & 3 Ave
4246	5	1.53	E 12 St & 3 Ave
4247	6	3.49	E 12 St & 3 Ave
4248	22	2.85	E 12 St & 3 Ave
4249	15	0.98	W 44 St & 5 Ave
4250	7	0.76	W 44 St & 5 Ave
4251	23	0	W 44 St & 5 Ave
4252	3	0	W 44 St & 5 Ave
4253	17	0	W 44 St & 5 Ave
4254	11	12.96	W 44 St & 5 Ave
4255	16	0	W 44 St & 5 Ave
4256	12	9.05	W 44 St & 5 Ave
4257	4	0	W 44 St & 5 Ave
4258	0	0	W 44 St & 5 Ave
4259	10	17.97	W 44 St & 5 Ave
4260	8	5.9	W 44 St & 5 Ave
4261	19	0	W 44 St & 5 Ave
4262	9	13.62	W 44 St & 5 Ave
4263	1	0	W 44 St & 5 Ave
4264	20	0	W 44 St & 5 Ave
4265	13	7.41	W 44 St & 5 Ave
4266	21	0	W 44 St & 5 Ave
4267	2	0	W 44 St & 5 Ave
4268	22	0	W 44 St & 5 Ave
4269	18	0	W 44 St & 5 Ave
4270	14	2.51	W 44 St & 5 Ave
4271	6	0	W 44 St & 5 Ave
4272	5	0	W 44 St & 5 Ave
4273	11	1.42	W 37 St & 5 Ave
